id,name,domain,website,industry,segmento,country,state,city,num_associated_contacts,num_associated_deals,lifecyclestage,sources
33656397328,De Olho no Mundo Agência de Notícias,deolhonomundo.com.br,deolhonomundo.com.br,,Mídia e Conteúdo,,,,1,,,name-agencia
33070105358,De Pieri Comunicacao,soniadepieri.com.br,soniadepieri.com.br,,,,,,1,1,,name-mkt
33677486982,Debrito Propaganda,debrito.com.br,debrito.com.br,,Mídia e Conteúdo,,,,2,1,,name-mkt
33794952312,Decisão Comunicação,,,,Mídia e Conteúdo,,,,1,1,,name-mkt
34358335625,Dehlicom - Soluções em Comunicação Empresarial,dehlicom.com.br,dehlicom.com.br,,,,,,1,,,name-mkt
39581563288,Delantero Comunicação,delantero.com.br,delantero.com.br,BROADCAST_MEDIA,,Brazil,Ceara,Fortaleza,1,1,,name-mkt
33670607004,Delmonico Marketing & Negócios,delmonicomkt.com.br,delmonicomkt.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
39588291154,Denise Delalamo Comunicação,denisedelalamocomunicacao.com.br,denisedelalamocomunicacao.com.br,,Mídia e Conteúdo,Brazil,Sao Paulo,,1,1,,name-mkt
34033745678,Desenvolve SP- Agência de Fomento do estado de SP,,,,,,,,6,4,,name-agencia
39595994391,Devir Comunicação,devircomunicacao.com.br,devircomunicacao.com.br,MARKETING_AND_ADVERTISING,,Brazil,,,1,1,,industry|name-mkt
50322440835,Diferencial Comunicação,diferencialcomunica.com.br,diferencialcomunica.com.br,,Mídia e Conteúdo,,,,1,,1246600764,name-mkt
41135071250,Diferente Agencia,diferente.ag,diferente.ag,,Mídia e Conteúdo,Antigua and Barbuda,,,6,9,,name-agencia
33759038122,Digi Agência,cargill.com.br,https://www.cargill.com.br/,,Agronegócio,,,,1,1,,name-agencia
52944589885,Digital Comunicação ,agenciadigital.com.vc,agenciadigital.com.vc,,,,,,1,1,1246600764,name-mkt
33666927145,Digital Xperts - Marketing Digital,digitalxperts.com.br,digitalxperts.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
37581732010,DINT Marketing do Brasil,dint.com.br,dint.com.br,,,,,,1,,,name-mkt
32974847810,Dio Marketing,diomkt.com,https://www.profarma.com.br/,,Indústria,,,,12,7,,name-mkt
33667334260,Direto ao Ponto. - Marketing & Trade & Vendas,diaop.com.br,diaop.com.br,,Serviços Profissionais,,,,1,,,name-mkt
39625938782,Dito e Feito Marketing,ditoefeitomarketing.com.br,ditoefeitomarketing.com.br,MARKETING_AND_ADVERTISING,,Brazil,,,1,,,industry|name-mkt
33493977925,Diversa Comunicação Consciente,diversacomunicacao.com,diversacomunicacao.com,,Mídia e Conteúdo,,,,1,2,,name-mkt
33662008911,Dixon Comunicação,dixoncomunicacao.com,dixoncomunicacao.com,,Mídia e Conteúdo,,,,1,,,name-mkt
33492096002,DL COMUNICAÇÃO E EVENTOS,dlcomunica.com.br,dlcomunica.com.br,,Mídia e Conteúdo,,,,2,2,1246600764,name-mkt
39594094891,Dls/ Comunicação,dlscomunicacao.com.br,dlscomunicacao.com.br,,Mídia e Conteúdo,Brazil,Sao Paulo,,1,1,,name-mkt
49510374695,DMaker Publicidade,dmakerpublicidade.com,dmakerpublicidade.com,,Mídia e Conteúdo,,,,1,1,1246600764,name-mkt
39593940866,DMPMKT Agência de Marketing Digital,dmpmkt.com.br,dmpmkt.com.br,,Mídia e Conteúdo,,,,1,1,,name-agencia|name-mkt
36608584971,Doble Comunicação e Eventos,doble.digital,doble.digital,,Mídia e Conteúdo,,,,4,4,,name-mkt
39593786777,DoBrasil Live Marketing,dobrasil.live,dobrasil.live,,Mídia e Conteúdo,Brazil,Minas Gerais,,3,1,1062353184,name-mkt
39595374503,Dona Jurema Propaganda,donajuremapropaganda.com.br,donajuremapropaganda.com.br,MANAGEMENT_CONSULTING,Mídia e Conteúdo,Brazil,,,1,1,,name-mkt
33769770898,Donu Assessoria de Marketing,,,,Mídia e Conteúdo,,,,1,2,,name-mkt
33480411802,Dots Marketing,dotsmarketing.com.br,dotsmarketing.com.br,,Serviços Profissionais,,,,1,,,name-mkt
33668263843,Dpi Comunicação,dpicomunicacao.com.br,dpicomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33825830497,DPI Publicidade,,,,Mídia e Conteúdo,,,,1,,,name-mkt
33671688776,Drum Comunicação,drumcomm.com,drumcomm.com,,Mídia e Conteúdo,,,,1,,,name-mkt
33664796335,Duda Streb Comunicação,eduardastreb.com.br,eduardastreb.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
52706738590,DUDUNEWS COMUNICAÇÃO,dndudunews.com,dndudunews.com,TELECOMMUNICATIONS,,,Rio Grande do Sul,Novo Hamburgo,1,1,1246600764,name-mkt
34929132324,Duplla Comunicação,duplla.com,duplla.com,,Mídia e Conteúdo,,,,1,,,name-mkt
34900263561,E-Dialog Comunicação Digital,edialog.com.br,edialog.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33676559361,E-made Consultoria em Comunicação,e-made.com.br,e-made.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
37576038660,e-Press Comunicação,epress.com.br,epress.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33664331309,E-Tools Comunicacao Digital,etools.com.br,etools.com.br,,,,,,1,,,name-mkt
33073105714,e21  Agência de Multicomunicação,e21.com.br,e21.com.br,,Mídia e Conteúdo,,,,1,,,name-agencia
33497547168,Eagle Agência,eagleagencia.com.br,eagleagencia.com.br,,Mídia e Conteúdo,,,,3,,,name-agencia
33663402314,EDB Comunicação,edbcomunicacao.com.br,edbcomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
39586277175,Editwork Publicidade,editwork.com.br,editwork.com.br,BROADCAST_MEDIA,,Brazil,,,1,1,,name-mkt
39595839558,EDM Logos Comunicacao Corporativa,edmlogos.com.br,edmlogos.com.br,,,,,,1,1,,name-mkt
33672769877,Edson Goulart - Soluções em Marketing,edsongoulart.com.br,edsongoulart.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33576667137,Eko Comunicação,agenciaeko.com.br,http://agenciaeko.com.br/,,,,,,1,3,1246600764,name-mkt
48713228412,Ela Explica Marketing,elaexplicamarketing.com,elaexplicamarketing.com,,Mídia e Conteúdo,,,,1,,1062353184,name-mkt
33053864326,Eletta Agência de Eventos,eletta.com.br,eletta.com.br,,Serviços Administrativos,,,,3,1,,name-agencia
34916714517,Ellite Agência Digital,ellitedigital.com.br,ellitedigital.com.br,,Mídia e Conteúdo,,,,1,,,name-agencia
34900571994,Engaja Comunicação,engajacomunicacao.com.br,engajacomunicacao.com.br,,Mídia e Conteúdo,,,,3,,,name-mkt
33520140040,Enlace Gestão em Marketing,enlacegestao.com.br,enlacegestao.com.br,,Mídia e Conteúdo,,,,3,,,name-mkt
33666307188,EPR Comunicação Corporativa,epr.com.br,epr.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33759349176,Escala Metra Comunicação,,,,,,,,1,1,,name-mkt
33052628108,ESIC Business & Marketing School,esic.br,esic.br,,Educação,,,,2,,,name-mkt
33652507217,Esquilo Marketing,esquilomkt.com.br,esquilomkt.com.br,,,,,,1,,1062353184,name-mkt
33479173305,Essencial Desenvolvimento Humano - A sua agência de RH,essencialdh.com,essencialdh.com,,Serviços Profissionais,,,,1,,,name-agencia
32899222026,Expressio Comunicação,expressiocomunicacao.com.br,expressiocomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
36497038756,F2C Propaganda,f2cpropaganda.com.br,f2cpropaganda.com.br,,,,,,1,,,name-mkt
39601275061,Fábrica de Ideias,fabricadeideias.net,fabricadeideias.net,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,Sao Paulo,,1,1,,industry
33654038455,Falando Bem Capacitação em Comunicação,falandobem.com.br,falandobem.com.br,,Serviços Profissionais,,,,1,,,name-mkt
33673539478,FAPCOM - Faculdade Paulus de Tecnologia e Comunicação,fapcom.edu.br,fapcom.edu.br,,Tecnologia e Comunicação,,,,2,2,,name-mkt
33514815041,Far Agência,faragencia.com,faragencia.com,,Mídia e Conteúdo,,,,6,3,,name-agencia
33658310427,Faro Comunicação,farocomunicacao.com,farocomunicacao.com,,Mídia e Conteúdo,,,,1,,,name-mkt
39589994126,Favretto Paineis,favrettopaineis.com.br,favrettopaineis.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,,,1,1,,industry
33494753052,Feeling Comunicação e Eventos,feeling.ppg.br,feeling.ppg.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33665686596,Fellegger Agencia,fellegger.com.br,fellegger.com.br,,,,,,1,,,name-agencia
34893208375,FF Comunicação,agenciaff.com.br,agenciaff.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
39588910351,Filadélfia Comunicação,filadelfiacom.com.br,filadelfiacom.com.br,MARKETING_AND_ADVERTISING,Tecnologia e Comunicação,Brazil,Minas Gerais,,1,1,,industry|name-mkt
34893055547,FINCO Comunicação,finco.com.br,finco.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
48716169401,Finestra Comunicação,finestracomunicacao.com.br,finestracomunicacao.com.br,,,,,,1,,1062353184,name-mkt
33794487202,Fire Marketing e Comunicação,,,,Mídia e Conteúdo,,,,1,1,,name-mkt
39582182145,Fito Marketing,fitomarketing.com.br,fitomarketing.com.br,PROFESSIONAL_TRAINING_COACHING,,Brazil,Sao Paulo,Sao Paulo,1,1,,name-mkt
37567091980,Fittipaldi Internacional Marketing,fittipaldi.com.br,fittipaldi.com.br,,,,,,1,,,name-mkt
33516967760,Flamingo Marketing,flamingomkt.com.br,flamingomkt.com.br,,,,,,1,,,name-mkt
39591463835,Flicka Marketing,flickamarketing.com.br,flickamarketing.com.br,MANAGEMENT_CONSULTING,,Brazil,,,2,4,,name-mkt
39583496335,Flyon Marketing Digital,flyon.com.br,flyon.com.br,ONLINE_MEDIA,Mídia e Conteúdo,Brazil,Sao Paulo,Sao Paulo,1,1,,name-mkt
33788916887,Focus Marketing,,,,,,,,1,1,,name-mkt
44639904302,focusdm,focusdm.com.br,focusdm.com.br,MARKETING_AND_ADVERTISING,Serviços Profissionais,Brazil,,,1,1,,industry
33802282527,FOR YOU - AGÊNCIA DE MARKETING,,,,Mídia e Conteúdo,,,,1,1,,name-agencia|name-mkt
33518860907,For You Marketing,foryoumarketing.com,foryoumarketing.com,,Mídia e Conteúdo,,,,5,3,,name-mkt
32800071811,Franco Junior Comunicação,francojunior.com.br,francojunior.com.br,,,,,,1,,,name-mkt
33519013898,Friday Comunicação,friday.net.br,friday.net.br,,Mídia e Conteúdo,,,,1,4,1246600764,name-mkt
41047845438,Frog comunicação - EMBASA,,https://www.facebook.com/frogcomunicacao/,,Mídia e Conteúdo,,,121 Pituba - Salvador - BA - Bahia,2,2,,name-mkt
33074808364,FSB Comunicação,fsb.com.br,fsb.com.br,,Mídia e Conteúdo,,,,8,4,1246600764,name-mkt
39590843720,Fuego Live Marketing,fuegolm.com,fuegolm.com,,,,,,1,1,,name-mkt
33664640633,Fullpromo Marketing Promocional,fullpromo.com.br,fullpromo.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
39592856095,FZA Marketing,agenciafiuza.com.br,agenciafiuza.com.br,,,Brazil,,,1,1,,name-mkt
34027270679,G&A Comunicação/ Embaixada da União Europeia,,,,Mídia e Conteúdo,,,,1,2,,name-mkt
50508834211,G6 Publicidade,g6publicidade.com.br,g6publicidade.com.br,,Mídia e Conteúdo,,,,1,,1246600764,name-mkt
34905844763,Gabinete de Midia,gabinetedemidia.com.br,gabinetedemidia.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
39592391426,Galeria Comunicação,galeria.ppg.br,galeria.ppg.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,Goias,,1,1,,industry|name-mkt
33669833217,Galvão Comunicação,galvaocomunicacao.net,galvaocomunicacao.net,,,,,,2,,,name-mkt
32791632652,Gargantini Comunicação Estratégica,gargantini.com.br,gargantini.com.br,,,,,,1,,1062353184,name-mkt
33053712446,GBR Comunicação,gbr.com.br,gbr.com.br,,Mídia e Conteúdo,,,,4,3,1246600764,name-mkt
39588134782,Genius Publicidade,geniuspublicidade.com.br,geniuspublicidade.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33499095644,Gente Propaganda,gentepropaganda.com,gentepropaganda.com,,,,,,2,1,,name-mkt
33081020195,George P. Johnson Experience Marketing,gpj.com,gpj.com,,Mídia e Conteúdo,,,,5,2,,name-mkt
37574180102,gestao de marketing,gestaodemarketing.com.br,gestaodemarketing.com.br,,,,,,1,,,name-mkt
33655158950,GFK Comunicação,gfk.com.br,gfk.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
39585194563,Gigi Borges Comunicação,gigiborges.com,gigiborges.com,,,Brazil,Ceara,,1,1,,name-mkt
39587516323,Giornale,giornale.com.br,giornale.com.br,MARKETING_AND_ADVERTISING,,Brazil,Rio Grande do Sul,Moinhos de Vento,1,1,,industry
34366515349,Giovana Pedroso Comunicação,giovanapedroso.com.br,giovanapedroso.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
39591928721,Giz,giz.com.br,giz.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,,,2,2,,industry
44557446734,Glas Agência,glasagencia.com.br,glasagencia.com.br,BUSINESS_SUPPLIES_AND_EQUIPMENT,Mídia e Conteúdo,Brazil,,,1,2,1246600764,name-agencia
33672769883,Glow Marketing,glowmkt.com.br,glowmkt.com.br,,,,,,1,,,name-mkt
50173244729,GMS Comunicação,gmscomunicacao.com.br,gmscomunicacao.com.br,,Mídia e Conteúdo,,,,1,,subscriber,name-mkt
37444792963,Godiva Propaganda,godivapropaganda.com.br,godivapropaganda.com.br,,Mídia e Conteúdo,,,,2,2,,name-mkt
32794992993,gpd.marketing,gpd.marketing,gpd.marketing,,,,,,1,1,1062353184,name-mkt|domain-mkt
33749193475,GPS comunicação,,,,Mídia e Conteúdo,,,,1,1,,name-mkt
33525248004,Groove Marketing,groovemkt.com.br,groovemkt.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
54796103339,Groove Propaganda,groove.com.br,groove.com.br,,,,,,1,,subscriber,name-mkt
32790166334,Group Marketing Services,gmsil.com,gmsil.com,,Mídia e Conteúdo,,,,34,3,1246600764,name-mkt
33501232747,Group Nimage Marketing & Consultoria,nimage.com.br,nimage.com.br,,Serviços Profissionais,,,,5,4,,name-mkt
33662318637,Grove Agency - Oil & Gas and Energy,groveagency.com.br,groveagency.com.br,,Mineração e Extração,,,,1,,,name-agencia
33664331313,Grupo Facility - Eventos & Comunicação Corporativa,facilitycom.com.br,facilitycom.com.br,,,,,,1,1,,name-mkt
33498940171,Grupo GPAC Comunicação Integrada,grupogpac.com.br,grupogpac.com.br,,Mídia e Conteúdo,,,,15,8,,name-mkt
41612682535,Grupo HBM,grupohbm.com.br,grupohbm.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,,,1,1,,industry
33078908509,Grupo Mídia,grupomidia.com,grupomidia.com,,Mídia e Conteúdo,,,,2,3,,name-mkt
33371621168,Grupo Paranaense de Comunicação,grpcom.com.br,grpcom.com.br,,Mídia e Conteúdo,,,,2,1,1062353184,name-mkt
40609601641,grupo3,grupo3.com.br,grupo3.com.br,MARKETING_AND_ADVERTISING,,Brazil,,,1,,1062353184,industry
33674950264,Guava Marketing Hub,guavahub.com.br,guavahub.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33670760730,Guerra Propaganda,guerrapropaganda.com.br,guerrapropaganda.com.br,,Mídia e Conteúdo,,,,2,,,name-mkt
33070261029,Guiropa Comunicação,guiropa.com,guiropa.com,,Mídia e Conteúdo,,,,1,1,,name-mkt
39595025181,Gy Agência,gyagencia.com.br,gyagencia.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,,,1,1,,industry|name-agencia
39582414652,Hands.Ag,hands.ag,hands.ag,MARKETING_AND_ADVERTISING,Tecnologia e Comunicação,Antigua and Barbuda,,,1,,,industry
33085732125,Heal Marketing,healmarketing.com.br,https://www.abbottbrasil.com.br/homepage.html,,Mídia e Conteúdo,,,,4,2,,name-mkt
33515578384,HOUSE LIVE MARKETING,houselm.com.br,houselm.com.br,,Mídia e Conteúdo,,,,1,2,,name-mkt
33803203504,HPE Marketing,,,,Mídia e Conteúdo,,,,1,1,,name-mkt
33754865972,Hub de Marketing,,,,,,,,1,1,,name-mkt
39589994147,HubSpot,hookdig.com,hookdig.com,MARKETING_AND_ADVERTISING,Tecnologia e Comunicação,Brazil,Sao Paulo,,1,1,,industry
33672307782,Hug Comunicação,hugcomunicacao.com,hugcomunicacao.com,,,,,,1,,,name-mkt
33495062172,i9 Publicidade,i9publicidade.com.br,i9publicidade.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
33654848788,Iblanco Marketing e Comunicação,iblanco.com.br,iblanco.com.br,,Mídia e Conteúdo,,,,2,1,,name-mkt
33518398231,ICOM Comunicação,icom.com.br,icom.com.br,,Mídia e Conteúdo,,,,3,,,name-mkt
33658929205,Idealizar & Comunicacao,idealizar.com.br,idealizar.com.br,,Mídia e Conteúdo,,,,2,2,,name-mkt
33664331293,Ideia Comunicação,ideiacom.com.br,ideiacom.com.br,,Mídia e Conteúdo,,,,3,9,,name-mkt
33665997847,IdeiaLuz Comunicação e Digital,ideialuz.com.br,ideialuz.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
36722806195,If Agência,ifagencia.com,ifagencia.com,,Mídia e Conteúdo,,,,1,,,name-agencia
48830081878,IK.agency,ikagency.com.br,ikagency.com.br,,Construção Civil,,,,1,,1246600764,name-agencia
39601275049,Imagecomm,imagecomm.com.br,imagecomm.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,,,1,1,,industry
33051079292,Imaginando Comunicação,imaginando.com.br,imaginando.com.br,,,,,,4,2,1246600764,name-mkt
34935056790,Impacte Propaganda,impacte.com.br,impacte.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
39594094903,Impulsa Comunicação,impulsa.com.br,impulsa.com.br,,Mídia e Conteúdo,Brazil,Sao Paulo,,1,1,,name-mkt
33676405279,In Foco Live Marketing,infocopromo.com.br,infocopromo.com.br,,Mídia e Conteúdo,,,,2,1,,name-mkt
33676713644,In Time Comunicação,intimecom.com.br,intimecom.com.br,,Tecnologia e Comunicação,,,,1,,,name-mkt
40962432149,Infinity Comunicação,infinitycomunicacao.com,infinitycomunicacao.com,EVENTS_SERVICES,Mídia e Conteúdo,Brazil,Sao Paulo,Aclimacao,1,1,,name-mkt
33054330547,Inner Voice Comunicação,innervoice.com.br,innervoice.com.br,,,,,,3,2,,name-mkt
33673384624,Innova Comunicação e Marketing,innovamkt.com.br,innovamkt.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
47397284450,Insight Live Marketing,insightlivemarketing.com.br,insightlivemarketing.com.br,BANKING,Mídia e Conteúdo,Brazil,,,1,1,,name-mkt
33054487561,Íntegra Comunicação Estratégica,comunicacaointegra.com.br,comunicacaointegra.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
33669657401,Interativa Comunicação e Eventos,interativacomunica.com.br,interativacomunica.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33764899204,Interface Marketing,,,,,,,,1,1,,name-mkt
32881007943,Ipanema Comunicação,ipanemacomunicacao.com.br,ipanemacomunicacao.com.br,,Mídia e Conteúdo,,,,1,,1062353184,name-mkt
39590148369,ISSU Comunicação,issucomunicacao.com.br,issucomunicacao.com.br,,,,,,3,3,,name-mkt
33667334233,IT Mídia,itmidia.com,itmidia.com,,Tecnologia e Comunicação,,,,2,,,name-mkt
33675571116,Italobianchi Comunicação,italobianchi.com.br,italobianchi.com.br,,,,,,1,,,name-mkt
33665686660,ITX Mídia Online,itxmidia.com.br,itxmidia.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
37575883411,Ivox Marketing,ivoxmarketing.com.br,ivoxmarketing.com.br,,,,,,1,,,name-mkt
33651732761,Ivox Marketing Direto,ivoxmarketing.com,ivoxmarketing.com,,Mídia e Conteúdo,,,,4,1,,name-mkt
33084807454,Jangada Consultoria em Comunicação,jangada.in,jangada.in,,Mídia e Conteúdo,,,,2,,,name-mkt
33658000022,Jardine Agência de Comunicação,jardinecomunicacao.com.br,jardinecomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-agencia|name-mkt
33766757732,JB Propaganda e Marketing Ltda,,,,,,,,1,1,,name-mkt
33667644678,Jedi Comunicação,jedicomunicacao.com.br,jedicomunicacao.com.br,,,,,,1,,,name-mkt
33052471364,Joia Comunicação,joiacomunicacao.com.br,joiacomunicacao.com.br,,Serviços Administrativos,,,,5,2,,name-mkt
33491786592,Jotacom - The Cross Performance Agency,jotacom.com,jotacom.com,,Mídia e Conteúdo,,,,2,,,name-agencia
33751923748,Justive Agencia,,,,,,,,1,1,,name-agencia
33658154497,Kaiser Mídia,kaisermidia.com.br,kaisermidia.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33669502862,Kallas Mídia OOH,kallas.com.br,kallas.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33676405252,Kanalu Agência,kanaluagencia.com.br,kanaluagencia.com.br,,Tecnologia e Comunicação,,,,2,,,name-agencia
33666307180,Kauza Marketing & Entretenimento,kauza.com.br,kauza.com.br,,,,,,1,,,name-mkt
33770079094,Kb Comunicação,,,,Mídia e Conteúdo,,,,2,1,,name-mkt
53119599669,Kite Comunicação ,kitecomunicacao.com,kitecomunicacao.com,,,,,,1,1,1246600764,name-mkt
34897830751,KR Mídia,krmidia.com.br,krmidia.com.br,,,,,,1,,,name-mkt
33519476326,KR2 Comunicação,kr2comunicacao.com.br,kr2comunicacao.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
33784421737,Kubix :: Estratégia & Comunicação,,,,Mídia e Conteúdo,,,,1,1,,name-mkt
33493670223,kubix :: estratégia e comunicação,kubix.com.br,kubix.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
33604493474,KWB Comunicação,kwb.com.br,kwb.com.br,,Mídia e Conteúdo,,,,3,2,,name-mkt
47577277293,KZ Inteligência em Comunicação,kzinteligencia.com.br,kzinteligencia.com.br,,,,,,1,1,1246600764,name-mkt
33520140341,Kzulo Propaganda,kzulo.com.br,kzulo.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
41906134067,Labof,labof.com.br,labof.com.br,MARKETING_AND_ADVERTISING,,Brazil,,,1,2,,industry
33658619689,Lado B Propaganda,agencialadob.com.br,agencialadob.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33653883508,LAM Comunicação,lamcomunicacao.com,lamcomunicacao.com,,Mídia e Conteúdo,,,,1,,,name-mkt
33652507245,Lamarca Publicidade,lamarcapublicidade.com.br,lamarcapublicidade.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33766293360,Lâmpada Agencia,,,,,,,,1,1,1246600764,name-agencia
39590689049,Le Donne Comunicacao,ledonne.com.br,ledonne.com.br,,,,,,2,2,,name-mkt
33661544367,Le Magu Marketing,lemagu.com,lemagu.com,,,,,,1,,,name-mkt
41604455522,Leal Comunicação,,,,,,,,1,,,name-mkt
33056188049,Legado Comunicação,legadocom.com.br,legadocom.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33491013711,Leiaute Propaganda,leiaute.com.br,leiaute.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
33666615146,Leoda Marketing,leoda.com.br,leoda.com.br,,Serviços Profissionais,,,,1,,,name-mkt
33659374406,LETS Marketing,letsmarketing.com.br,letsmarketing.com.br,,Serviços Profissionais,,,,1,,,name-mkt
33657844847,Liba Propaganda,libapropaganda.com.br,libapropaganda.com.br,,Mídia e Conteúdo,,,,1,3,,name-mkt
33665223556,Libelle Comunicação,libellecomunicacao.com.br,libellecomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33755020558,Liga de Marketing,,,,,,,,1,1,,name-mkt
39591153705,Liga de Marketing,ligademarketing.com.br,ligademarketing.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
33665223531,Ligêro! Agência,ligeroagencia.com.br,ligeroagencia.com.br,,Serviços Administrativos,,,,1,,,name-agencia
33498166888,Lira Publicidade,lirapublicidade.com.br,lirapublicidade.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
39587206817,Lit Agência Criativa,agencialit.com.br,agencialit.com.br,MANAGEMENT_CONSULTING,Mídia e Conteúdo,Brazil,,,1,1,,name-agencia
35937500759,Living Brands Experience Marketing,livingbrands.com.br,livingbrands.com.br,,Mídia e Conteúdo,,,,4,3,,name-mkt
46443658420,LM Comunicação,lmcomunica.com.br,lmcomunica.com.br,,,,,,1,,,name-mkt
33525247913,Lori Comunicação,loricomunicacao.com.br,loricomunicacao.com.br,,Mídia e Conteúdo,,,,2,2,,name-mkt
32786589820,LR Marketing,lrmarketing.com.br,lrmarketing.com.br,,Mídia e Conteúdo,,,,2,1,1246600764,name-mkt
33660769839,Luan Comunicação,luancomunicacao.com.br,luancomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33757180782,LuanaBeBold Comunicação,,,,Mídia e Conteúdo,,,,1,1,,name-mkt
33580061358,Luisa Ramirez Marketing,luisaramirez.com.br,luisaramirez.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33756104887,LUSCH Agência,,,,,,,,2,2,,name-agencia
33755176755,LUZ CRIAÇÕES AGÊNCIA,,,,Mídia e Conteúdo,,,,1,2,,name-agencia
33506868370,LVBA Comunicação,lvba.com.br,lvba.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
39482364455,M2 Comunicação,midia2comunicacao.com,,,Mídia e Conteúdo,,,,1,3,,name-mkt
33504545321,M21 Comunicacao Eventos Turismo,m21.com.br,m21.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33655468143,Macfor Full Marketing Digital,macfor.com.br,macfor.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33654537885,Macro Publicidade,macropublicidade.com.br,macropublicidade.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
55046765367,Made Comunicação,madecomunicacao.com.br,madecomunicacao.com.br,,,,,,1,,1062353184,name-mkt
33519783845,Magica Comunicação,commagica.com.br,commagica.com.br,,Mídia e Conteúdo,,,,3,1,,name-mkt
33754865963,Mahara Passos Publicidade,,,,Mídia e Conteúdo,,,,1,1,,name-mkt
39590148398,Map Publicidade,mappublicidade.com.br,mappublicidade.com.br,,Mídia e Conteúdo,Brazil,Rio de Janeiro,,1,1,,name-mkt
40330899825,Maria do Brasil,mariadobrasil.com.br,mariadobrasil.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,,,1,1,,industry
33050613061,MarkCom Comunicação & Marketing,markcom.com.br,markcom.com.br,,Mídia e Conteúdo,,,,5,2,,name-mkt
33825830506,Marketing,,,,,,,,2,2,,name-mkt
38252671008,Marketing de Ponta a Ponta,marketingpap.com.br,marketingpap.com.br,,,,,,1,,,name-mkt
33660151045,"Marketing Digital, Branding, Tráfefo Pago e Inbound Marketing em Salvador",pactumdigital.com.br,pactumdigital.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33655468132,Marprom Comunicação e Marketing,marprom.com.br,marprom.com.br,,,,,,1,1,,name-mkt
33754865944,Marsala Marketing,,,,Mídia e Conteúdo,,,,1,1,,name-mkt
33656397331,"Marta Poggi - Marketing, Transformação Digital e Turismo Inteligente",martapoggi.com.br,martapoggi.com.br,,Alimentação e Hospitalidade,,,,1,,,name-mkt
33742704513,Marx Publicidade,,,,,,,,1,1,,name-mkt
